name,group,calorie,carbohydrate,protein,lipid,salt
くろかじき・生,10,99,0.1,22.9,0.2,0.2
まかじき・生,10,115,0.1,23.1,1.8,0.2
めかじき・生,10,153,0.1,19.2,7.6,0.2
めかじき・焼き,10,220,0,27.5,11.1,0.3
かつお・春獲り・生,10,114,0.1,25.8,0.5,0.1
かつお・秋獲り・生,10,165,0.2,25,6.2,0.1
そうだがつお・生,10,136,0.3,25.7,2.8,0.2
加工品・なまり,10,134,0.4,29.8,0.7,0.3
加工品・なまり節,10,173,0.5,38,1.1,0.2
加工品・かつお節,10,356,0.8,77.1,2.9,0.3
加工品・削り節,10,351,0.4,75.7,3.2,1.2
加工品・削り節つくだ煮,10,237,32.3,19.5,3.3,7.9
加工品・角煮,10,224,21.4,31,1.6,3.8
加工品・塩辛,10,62,0,12,1.5,12.7
缶詰・味付け・フレーク,10,141,10.7,18.4,2.7,1.7
缶詰・油漬・フレーク,10,293,0.1,18.8,24.2,0.9
かます・生,10,148,0.1,18.9,7.2,0.3
かます・焼き,10,145,0.1,23.3,4.9,0.4
まがれい・生,10,95,0.1,19.6,1.3,0.3
まがれい・水煮,10,107,0.1,21.4,1.7,0.3
まがれい・焼き,10,110,0.1,23.4,1.2,0.3
まこがれい・生,10,93,0.1,18,1.8,0.3
まこがれい・焼き,10,147,0.2,28.5,2.8,0.5
子持ちがれい・生,10,143,0.1,19.9,6.2,0.2
子持ちがれい・水煮,10,162,0.1,22.3,7.2,0.2
干しかれい,10,117,0,20.2,3.4,1.1
かわはぎ・生,10,80,0,18.8,0.1,0.3
かんぱち・生,10,129,0.1,21,4.2,0.2
きす・生,10,80,0,18.5,0.2,0.3
きす・天ぷら,10,241,7.8,18.4,15.2,0.3
きちじ・生,10,262,0,13.6,21.7,0.2
きびなご・生,10,93,0.1,18.8,1.4,0.4
きびなご・調味干し,10,274,0.5,47.9,7.4,6.6
キャビア・塩蔵品,10,263,1.1,26.2,17.1,4.1
キングクリップ・生,10,78,0,18.2,0.1,0.4
ぎんだら・生,10,232,0,13.6,18.6,0.2
ぎんだら・水煮,10,287,0,14.9,23.8,0.2
きんめだい・生,10,160,0.1,17.8,9,0.1
ぐち・生,10,83,0,18,0.8,0.2
ぐち・焼き,10,106,0,23.4,0.8,0.4
こい・養殖・生,10,171,0.2,17.7,10.2,0.1
こい・養殖・水煮,10,208,0.2,19.2,13.4,0.1
こい・養殖・内臓・生,10,287,1.3,9,25.9,0.2
まごち・生,10,100,0.2,22.5,0.5,0.3
めごち・生,10,75,0.1,17.5,0.1,0.4
このしろ・生,10,160,0.4,19,8.3,0.4
このしろ・甘酢漬,10,193,6.4,19.1,10.1,2.3
からふとます・生,10,154,0.1,21.7,6.6,0.2
からふとます・焼き,10,191,0.1,28.1,7.7,0.2
からふとます・塩ます,10,160,0.6,20.9,7.4,5.8
からふとます・水煮缶詰,10,156,0.1,20.7,7.2,0.9
ぎんざけ・養殖・生,10,204,0.3,19.6,12.8,0.1
ぎんざけ・養殖・焼き,10,257,0.4,25.2,15.8,0.2
さくらます・生,10,161,0.1,20.9,7.7,0.1
さくらます・焼き,10,233,0.1,28.4,12,0.2
しろさけ・生,10,133,0.1,22.3,4.1,0.2
しろさけ・水煮,10,152,0.1,25.5,4.7,0.2
しろさけ・焼き,10,171,0.1,29.1,5.1,0.2
しろさけ・新巻き・生,10,154,0.1,22.8,6.1,3
しろさけ・新巻き・焼き,10,198,0.1,29.3,7.9,2.1
しろさけ・塩ざけ,10,199,0.1,22.4,11.1,1.8
しろさけ・イクラ,10,272,0.2,32.6,15.6,2.3
しろさけ・すじこ,10,282,0.9,30.5,17.4,4.8
しろさけ・めふん,10,77,0.4,16.9,0.9,14.7
しろさけ・水煮缶詰,10,170,0.1,21.2,8.5,0.6
たいせいようさけ・養殖・生,10,237,0.1,20.1,16.1,0.1
たいせいようさけ・養殖・焼き,10,295,0.1,25.1,20,0.1
にじます・海面養殖・皮つき、生,10,224,0.1,21.4,14.2,0.2
にじます・海面養殖・皮なし、刺身,10,189,0.2,20.5,10.8,0.1
にじます・海面養殖・皮つき、焼き,10,266,0.4,27.2,15.8,0.2
にじます・淡水養殖・皮つき、生,10,127,0.1,19.7,4.6,0.1
べにざけ・生,10,138,0.1,22.5,4.5,0.1
べにざけ・焼き,10,177,0.1,28.5,6,0.2
べにざけ・くん製,10,161,0.1,25.7,5.5,3.8
ますのすけ・生,10,200,0,19.5,12.5,0.1
ますのすけ・焼き,10,269,0,26.4,16.7,0.1
まさば・生,10,247,0.3,20.6,16.8,0.3
まさば・水煮,10,309,0.3,22.6,22.6,0.2
まさば・焼き,10,318,0.4,25.2,22.4,0.3
まさば・フライ,10,332,6.5,20,25.1,0.3
ごまさば・生,10,146,0.3,23,5.1,0.2
ごまさば・水煮,10,155,0.2,24.8,5.2,0.1
ごまさば・焼き,10,195,0.3,31.1,6.6,0.2
ごまさば・さば節,10,360,0,73.9,5.1,0.9
たいせいようさば・生,10,326,0.4,17.2,26.8,0.3
たいせいようさば・水煮,10,348,0.4,18.6,28.5,0.2
たいせいようさば・焼き,10,370,0.5,21.8,29.3,0.3
加工品・塩さば,10,291,0.1,26.2,19.1,1.8
加工品・開き干し,10,348,0.2,18.7,28.5,1.7
加工品・しめさば,10,339,1.7,18.6,26.9,1.6
缶詰・水煮,10,190,0.2,20.9,10.7,0.9
缶詰・みそ煮,10,217,6.6,16.3,13.9,1.1
缶詰・味付け,10,215,4,21.4,12.6,1.3
あぶらつのざめ・生,10,159,0,16.8,9.4,0.3
よしきりざめ・生,10,85,0,18.9,0.6,0.5
ふかひれ,10,342,0,83.9,1.6,0.5
さより・生,10,95,0,19.6,1.3,0.5
さわら・生,10,177,0.1,20.1,9.7,0.2
さわら・焼き,10,202,0.1,23.6,10.8,0.2
さんま・皮つき、生,10,297,0.1,17.6,23.6,0.3
さんま・皮なし、刺身,10,335,0.2,16.9,28,0.3
さんま・皮つき、焼き,10,270,0.2,23.9,17.9,0.3
さんま・開き干し,10,261,0.1,19.3,19,1.3
さんま・みりん干し,10,409,20.4,23.9,25.8,3.6
さんま・缶詰・味付け,10,268,5.6,18.9,18.9,1.4
さんま・缶詰・かば焼,10,225,9.7,17.4,13,1.5
しいら・生,10,108,0,21.3,1.9,0.1
ししゃも・生干し・生,10,166,0.2,21,8.1,1.2
ししゃも・生干し・焼き,10,177,0.2,24.3,7.8,1.6
からふとししゃも・生干し・生,10,177,0.5,15.6,11.6,1.5
からふとししゃも・生干し・焼き,10,186,0.6,18.2,11.3,2
したびらめ・生,10,96,0,19.2,1.6,0.4
しまあじ・養殖・生,10,168,0.1,21.9,8,0.1
しらうお・生,10,77,0.1,13.6,2,0.4
シルバー・生,10,153,0,18.6,7.9,0.2
すずき・生,10,123,0,19.8,4.2,0.2
きだい・生,10,108,0.2,18.6,3.1,0.2
くろだい・生,10,150,0.3,20.4,6.7,0.1
ちだい・生,10,105,0.1,19.4,2.4,0.2
まだい・天然・生,10,142,0.1,20.6,5.8,0.1
まだい・養殖・皮つき・生,10,177,0.1,20.9,9.4,0.1
まだい・養殖・皮なし・刺身,10,146,0.2,21.2,5.9,0.1
まだい・養殖・皮つき・水煮,10,206,0.1,22.2,11.9,0.1
まだい・養殖・皮つき・焼き,10,210,0.1,22.7,12,0.1
たかさご・生,10,100,0.1,20.2,1.5,0.1
たかべ・生,10,164,0,18.7,9,0.3
たちうお・生,10,266,0,16.5,20.9,0.2
すけとうだら・生,10,76,0,17.4,0.3,0.3
すけとうだら・フライ,10,207,5.7,19.2,11.9,0.4
すけとうだら・すり身,10,98,6.6,17.5,0.2,0.3
すけとうだら・すきみだら,10,174,0.1,40.5,0.3,18.8
すけとうだら・たらこ・生,10,140,0.4,24,4.7,4.6
すけとうだら・たらこ・焼き,10,170,0.5,28.3,6.1,5.3
すけとうだら・からしめんたいこ,10,126,3,21,3.3,5.6
まだら・生,10,77,0.1,17.6,0.2,0.3
まだら・焼き,10,109,0.2,25.2,0.2,0.4
まだら・しらこ・生,10,62,0.2,13.4,0.8,0.3
まだら・塩だら,10,65,0,15.2,0.1,2
まだら・干しだら,10,317,0.1,73.2,0.8,3.8
まだら・でんぶ,10,278,41.5,25.5,1.1,4.1
ちか・生,10,88,0,19.5,0.6,0.6
どじょう・生,10,79,0,16.1,1.2,0.2
どじょう・水煮,10,83,0,17.1,1.2,0.3
とびうお・生,10,96,0.1,21,0.7,0.2
ナイルティラピア・生,10,134,0.2,19.8,5.3,0.2
なまず・生,10,159,0,18.4,8.6,0.1
にぎす・生,10,91,0.1,18.7,1.2,0.5
にしん・生,10,216,0.1,17.4,15.1,0.3
にしん・身欠きにしん,10,246,0.2,20.9,16.7,0.4
にしん・開き干し,10,264,0.2,18.5,19.7,0.9
にしん・くん製,10,305,0,23.1,22.1,9.9
にしん・かずのこ・生,10,162,0.2,25.2,6.7,0.8
にしん・かずのこ・乾,10,385,0.5,65.2,13.6,3.6
にしん・かずのこ・塩蔵・水戻し,10,89,0.6,15,3,1.2
はぜ・生,10,83,0.1,19.1,0.2,0.2
はぜ・つくだ煮,10,284,39.9,24.3,3,5.6
はぜ・甘露煮,10,265,40.3,21.1,2.2,3.8
はたはた・生,10,113,0,14.1,5.7,0.5
はたはた・生干し,10,167,0,16.7,10.3,1.3
はまふえふき・生,10,90,0.1,20.5,0.3,0.2
はも・生,10,144,0,22.3,5.3,0.2
ひらまさ・生,10,142,0.1,22.6,4.9,0.1
ひらめ・天然・生,10,103,0,20,2,0.1
ひらめ・養殖・皮つき・生,10,126,0,21.6,3.7,0.1
ひらめ・養殖・皮なし・刺身,10,113,0.1,21.2,2.5,0.1
とらふぐ・養殖・生,10,85,0.2,19.3,0.3,0.3
まふぐ・生,10,84,0,18.9,0.4,0.2
ふな・生,10,101,0.1,18.2,2.5,0.1
ふな・水煮,10,112,0.1,20.3,2.8,0.1
ふな・甘露煮,10,272,44.4,15.5,3.6,3.3
ぶり・成魚・生,10,257,0.3,21.4,17.6,0.1
ぶり・成魚・焼き,10,304,0.3,26.2,20.4,0.1
ぶり・はまち・養殖・皮つき・生,10,251,0.3,20.7,17.2,0.1
ぶり・はまち・養殖・皮なし・刺身,10,203,0.3,21,12,0.1
ほうぼう・生,10,122,0,19.6,4.2,0.3
ホキ・生,10,84,0,17,1.3,0.4
ほっけ・生,10,115,0.1,17.3,4.4,0.2
ほっけ・塩ほっけ,10,123,0.1,18.1,4.9,3.6
ほっけ・開き干し・生,10,176,0.1,20.6,9.4,1.8
ほっけ・開き干し・焼き,10,200,0.2,23.1,10.9,2
ぼら・生,10,128,0.1,19.2,5,0.2
ぼら・からすみ,10,423,0.3,40.4,28.9,3.6
ほんもろこ・生,10,113,0.1,17.5,4.1,0.2
きはだ・生,10,106,0,24.3,0.4,0.1
くろまぐろ・赤身・生,10,125,0.1,26.4,1.4,0.1
くろまぐろ・脂身・生,10,344,0.1,20.1,27.5,0.2
びんなが・生,10,117,0.2,26,0.7,0.1
みなみまぐろ・赤身・生,10,93,0.1,21.6,0.1,0.1
みなみまぐろ・脂身・生,10,352,0.1,20.3,28.3,0.1
めじまぐろ・生,10,152,0.1,25.2,4.8,0.1
めばち・生,10,108,0.2,22.8,1.2,0.1
缶詰・水煮・フレーク・ライト,10,71,0.2,16,0.7,0.5
缶詰・水煮・フレーク・ホワイト,10,97,0.4,18.3,2.5,0.7
缶詰・味付け・フレーク,10,136,9.9,19,2.3,1.9
缶詰・油漬・フレーク・ライト,10,267,0.1,17.7,21.7,0.9
缶詰・油漬・フレーク・ホワイト,10,288,0.1,18.8,23.6,0.9
マジェランあいなめ・生,10,272,0.1,13.3,22.9,0.2
まながつお・生,10,175,0,17.1,10.9,0.4
みなみくろたち・生,10,120,0.1,21.7,3,0.3
みなみだら・生,10,72,0,16.4,0.3,0.6
むつ・生,10,189,0,16.7,12.6,0.2
むつ・水煮,10,173,0,22.2,8.4,0.2
めじな・生,10,125,0.1,19.4,4.5,0.2
めばる・生,10,109,0,18.1,3.5,0.2
メルルーサ・生,10,77,0,17,0.6,0.4
やつめうなぎ・生,10,273,0.2,15.8,21.8,0.1
やつめうなぎ・干しやつめ,10,508,0.5,50.3,31.2,0.3
やまめ・養殖・生,10,119,0.3,18.4,4.3,0.1
わかさぎ・生,10,77,0.1,14.4,1.7,0.5
わかさぎ・つくだ煮,10,317,38.2,28.7,5.5,4.8
わかさぎ・あめ煮,10,313,40.4,26.3,5.1,4.1
あかがい・生,10,74,3.5,13.5,0.3,0.8
あげまき・生,10,48,2,8.1,0.6,1.5
あさり・生,10,30,0.4,6,0.3,2.2
あさり・つくだ煮,10,225,30.1,20.8,2.4,7.4
あさり・缶詰・水煮,10,114,1.9,20.3,2.2,1
あさり・缶詰・味付け,10,130,11.5,16.6,1.9,1.6
あわび・生,10,73,4,12.7,0.3,0.8
あわび・干し,10,273,23.8,38,1.6,7.4
あわび・塩辛,10,100,1.4,14.8,3.9,6.6
あわび・水煮缶詰,10,90,1,19.4,0.4,1.4
いがい・生,10,70,3.2,10.3,1.4,1.4
いたやがい・養殖・生,10,59,1.5,10.8,0.8,1.1
エスカルゴ・水煮缶詰,10,82,0.8,16.5,1,0.7
かき・養殖・生,10,60,4.7,6.6,1.4,1.3
かき・養殖・水煮,10,91,7.4,9.5,2.2,1.1
かき・くん製油漬缶詰,10,298,11.2,12.5,22.6,0.8
さざえ・生,10,89,0.8,19.4,0.4,0.6
さざえ・焼き,10,97,0.9,21.3,0.4,0.7
さるぼう・味付け缶詰,10,135,12.9,15.9,2.2,2.2
しじみ・生,10,64,4.5,7.5,1.4,0.4
しじみ・水煮,10,113,5.5,15.4,2.7,0.3
たいらがい・貝柱・生,10,100,1.5,21.8,0.2,0.7
たにし・生,10,80,3.6,13,1.1,0.1
つぶ・生,10,86,2.3,17.8,0.2,1
とこぶし・生,10,84,3,16,0.4,0.7
とりがい・斧足・生,10,86,6.9,12.9,0.3,0.3
ばい・生,10,87,3.1,16.3,0.6,0.6
ばかがい・生,10,61,2.4,10.9,0.5,0.8
はまぐり・生,10,39,1.8,6.1,0.6,2
はまぐり・水煮,10,89,2.9,14.9,1.5,1.2
はまぐり・焼き,10,77,2.8,13.3,1,2
はまぐり・つくだ煮,10,219,21.4,27,2.8,7.1
ちょうせんはまぐり・生,10,42,2.7,6.5,0.4,1.3
ほたてがい・生,10,72,1.5,13.5,0.9,0.8
ほたてがい・水煮,10,100,1.9,17.6,1.9,0.6
ほたてがい・貝柱・生,10,88,3.5,16.9,0.3,0.3
ほたてがい・貝柱・焼き,10,122,4.6,23.8,0.3,0.4
ほたてがい・貝柱・煮干し,10,322,7.6,65.7,1.4,6.4
ほたてがい・貝柱・水煮缶詰,10,94,1.5,19.5,0.6,1
ほっきがい・生,10,73,3.8,11.1,1.1,0.6
みるがい・水管・生,10,82,0.3,18.3,0.4,0.8
あまえび・生,10,87,0.1,19.8,0.3,0.8
いせえび・生,10,92,0,20.9,0.4,0.9
くるまえび・養殖・生,10,97,0,21.6,0.6,0.4
くるまえび・養殖・ゆで,10,124,0,28.2,0.5,0.5
くるまえび・養殖・焼き,10,103,0,23.5,0.4,0.5
さくらえび・ゆで,10,91,0,18.2,1.5,2.1
さくらえび・素干し,10,312,0.1,64.9,4,3
さくらえび・煮干し,10,273,0.1,59.1,2.5,8.6
大正えび・生,10,95,0.1,21.7,0.3,0.5
しばえび・生,10,83,0.1,18.7,0.4,0.6
バナメイエビ・養殖・生,10,91,0.7,19.6,0.6,0.3
バナメイエビ・養殖・天ぷら,10,199,6.5,20,10.3,0.3
ブラックタイガー・養殖・生,10,82,0.3,18.4,0.3,0.4
加工品・干しえび,10,233,0.3,48.6,2.8,3.8
加工品・つくだ煮,10,244,30.1,25.9,2.2,4.8
がざみ・生,10,65,0.3,14.4,0.3,0.9
毛がに・生,10,72,0.2,15.8,0.5,0.6
毛がに・ゆで,10,83,0.2,18.4,0.5,0.6
ずわいがに・生,10,63,0.1,13.9,0.4,0.8
ずわいがに・ゆで,10,69,0.1,15,0.6,0.6
ずわいがに・水煮缶詰,10,73,0.2,16.3,0.4,1.7
たらばがに・生,10,59,0.2,13,0.3,0.9
たらばがに・ゆで,10,80,0.3,17.5,0.5,0.8
たらばがに・水煮缶詰,10,90,0.1,20.6,0.3,1.5
加工品・がん漬,10,59,5.4,8.4,0.4,19.1
あかいか・生,10,89,0,17.9,1.4,0.5
けんさきいか・生,10,84,0.1,17.5,1,0.5
こういか・生,10,66,0.1,14.9,0.3,0.7
するめいか・生,10,83,0.1,17.9,0.8,0.5
するめいか・水煮,10,101,0.1,21.9,0.9,0.6
するめいか・焼き,10,109,0.1,23.6,1,0.8
するめいか・胴・皮つき・生,10,86,0.1,18.6,0.7,0.5
するめいか・胴・皮なし・刺身,10,85,0.1,18.6,0.6,0.5
するめいか・胴・皮なし・天ぷら,10,189,6.3,16.7,10.8,0.4
するめいか・耳・足・生,10,80,0,16.9,0.9,0.6
ほたるいか・生,10,84,0.2,11.8,3.5,0.7
ほたるいか・ゆで,10,104,0.4,17.7,2.9,0.6
ほたるいか・くん製,10,325,21.3,43.1,7.5,3.8
ほたるいか・つくだ煮,10,260,22.9,27,6.7,3
やりいか・生,10,85,0.4,17.6,1,0.4
加工品・するめ,10,334,0.4,69.2,4.3,2.3
加工品・さきいか,10,279,17.3,45.5,3.1,6.9
加工品・くん製,10,206,12.8,35.2,1.5,6.1
加工品・切りいかあめ煮,10,318,46.1,22.7,4.7,2.8
加工品・いかあられ,10,293,49.1,20,1.8,1.8
加工品・塩辛,10,117,6.5,15.2,3.4,6.9
加工品・味付け缶詰,10,133,7.7,21.4,1.8,1.8
いいだこ・生,10,70,0.1,14.6,0.8,0.6
まだこ・生,10,76,0.1,16.4,0.7,0.7
まだこ・ゆで,10,99,0.1,21.7,0.7,0.6
あみ・つくだ煮,10,233,35.1,19.1,1.8,6.9
あみ・塩辛,10,65,0.8,12.9,1.1,19.8
うに・生うに,10,120,3.3,16,4.8,0.6
うに・粒うに,10,183,15.6,17.2,5.8,8.4
うに・練りうに,10,170,22.4,13.5,2.9,7.1
おきあみ・生,10,94,0.2,15,3.2,1.1
おきあみ・ゆで,10,86,0,13.8,3,1.6
くらげ・塩蔵・塩抜き,10,22,0,5.2,0.1,0.3
しゃこ・ゆで,10,98,0.2,19.2,1.7,0.8
なまこ・生,10,23,0.5,4.6,0.3,1.7
なまこ・このわた,10,64,0.5,11.4,1.8,4.6
ほや・生,10,30,0.8,5,0.8,3.3
ほや・塩辛,10,72,3.8,11.6,1.1,3.6
かに風味かまぼこ,10,90,9.2,12.1,0.5,2.2
昆布巻きかまぼこ,10,84,11,8.9,0.5,2.4
す巻きかまぼこ,10,90,8.7,12,0.8,2.2
蒸しかまぼこ,10,95,9.7,12,0.9,2.5
焼き抜きかまぼこ,10,103,7.4,16.2,1,2.4
焼き竹輪,10,121,13.5,12.2,2,2.1
だて巻,10,196,17.6,14.6,7.5,0.9
つみれ,10,113,6.5,12,4.3,1.4
なると,10,80,11.6,7.6,0.4,2
はんぺん,10,94,11.4,9.9,1,1.5
さつま揚げ,10,139,13.9,12.5,3.7,1.9
魚肉ハム,10,158,11.1,13.4,6.7,2.3
魚肉ソーセージ,10,161,12.6,11.5,7.2,2.1
いのしし・肉・脂身つき・生,11,268,0.5,18.8,19.8,0.1
いのぶた・肉・脂身つき・生,11,304,0.3,18.1,24.1,0.1
うさぎ・肉・赤肉・生,11,146,0,20.5,6.3,0.1
うし・かた・脂身つき・生,11,286,0.3,17.7,22.3,0.1
うし・かた・皮下脂肪なし・生,11,265,0.3,18.3,19.8,0.1
うし・かた・赤肉・生,11,201,0.3,20.2,12.2,0.1
うし・かた・脂身・生,11,751,0,4,78,0
うし・かたロース・脂身つき・生,11,411,0.2,13.8,37.4,0.1
うし・かたロース・皮下脂肪なし・生,11,403,0.2,14,36.5,0.1
うし・かたロース・赤肉・生,11,316,0.2,16.5,26.1,0.1
うし・リブロース・脂身つき・生,11,573,0.1,9.7,56.5,0.1
うし・リブロース・脂身つき・焼き,11,597,0.2,14.6,56.8,0.1
うし・リブロース・脂身つき・ゆで,11,601,0.1,12.6,58.2,0.1
うし・リブロース・皮下脂肪なし・生,11,556,0.1,10.3,54.4,0.1
うし・リブロース・赤肉・生,11,436,0.2,14,40,0.1
うし・リブロース・脂身・生,11,752,0,4.2,78,0.1
うし・サーロイン・脂身つき・生,11,498,0.3,11.7,47.5,0.1
うし・サーロイン・皮下脂肪なし・生,11,456,0.3,12.9,42.5,0.1
うし・サーロイン・赤肉・生,11,317,0.4,17.1,25.8,0.1
うし・ばら・脂身つき・生,11,517,0.1,11,50,0.1
うし・もも・脂身つき・生,11,259,0.5,19.2,18.7,0.1
うし・もも・皮下脂肪なし・生,11,233,0.6,20.2,15.5,0.1
うし・もも・皮下脂肪なし・焼き,11,333,0.5,27.7,22.7,0.1
うし・もも・皮下脂肪なし・ゆで,11,328,0.2,25.7,23.3,0.1
うし・もも・赤肉・生,11,193,0.6,21.3,10.7,0.1
うし・もも・脂身・生,11,728,0,4.4,75.4,0.1
うし・そともも・脂身つき・生,11,265,0.5,17.8,20,0.1
うし・そともも・皮下脂肪なし・生,11,237,0.5,18.7,16.6,0.1
うし・そともも・赤肉・生,11,172,0.6,20.7,8.7,0.1
うし・ランプ・脂身つき・生,11,347,0.4,15.1,29.9,0.1
うし・ランプ・皮下脂肪なし・生,11,318,0.4,16,26.4,0.1
うし・ランプ・赤肉・生,11,211,0.5,19.2,13.6,0.1
うし・ヒレ・赤肉・生,11,223,0.3,19.1,15,0.1
